gene	contig_count	contigs	is_tf	annotation_column
c6624_g1_i1	1	c6624_g1_i1	0	KO_EUK
c66250_g1_i1	1	c66250_g1_i1	0	KO_EUK
c6625_g1_i1	1	c6625_g1_i1	0	KO_EUK
c66260_g1_i1	1	c66260_g1_i1	0	KO_EUK
c6626_g1_i1	1	c6626_g1_i1	0	KO_EUK
c66270_g1_i1	1	c66270_g1_i1	0	KO_EUK
c66274_g1_i1	1	c66274_g1_i1	0	KO_EUK
c66276_g1_i1	1	c66276_g1_i1	1	KO_EUK
c66277_g1_i1	1	c66277_g1_i1	0	KO_EUK
c66284_g1_i1	1	c66284_g1_i1	0	KO_EUK
c66284_g2_i1	1	c66284_g2_i1	0	KO_EUK
c66291_g1_i1	1	c66291_g1_i1	0	KO_EUK
c66291_g2_i1	1	c66291_g2_i1	0	KO_EUK
c66293_g1_i1	1	c66293_g1_i1	0	KO_EUK
c66294_g1_i1	1	c66294_g1_i1	0	KO_EUK
c66296_g1_i1	1	c66296_g1_i1	0	KO_EUK
c66298_g1_i1	1	c66298_g1_i1	0	KO_EUK
c66301_g1_i1	1	c66301_g1_i1	0	KO_EUK
c66303_g1_i1	1	c66303_g1_i1	0	KO_EUK
c66308_g1_i1	1	c66308_g1_i1	0	KO_EUK
c6630_g1_i1	1	c6630_g1_i1	0	KO_EUK
c66313_g1_i1	1	c66313_g1_i1	0	KO_EUK
c66317_g1_i1	1	c66317_g1_i1	0	KO_EUK
c66317_g2_i1	1	c66317_g2_i1	0	KO_EUK
c66319_g1_i1	1	c66319_g1_i1	0	KO_EUK
c66320_g1_i1	1	c66320_g1_i1	0	KO_EUK
c66326_g1_i1	1	c66326_g1_i1	0	KO_EUK
c6632_g1_i1	1	c6632_g1_i1	0	KO_EUK
c66331_g1_i1	1	c66331_g1_i1	0	KO_EUK
c66332_g1_i1	1	c66332_g1_i1	0	KO_EUK
c66335_g1_i1	1	c66335_g1_i1	0	KO_EUK
c66339_g2_i1	1	c66339_g2_i1	0	KO_EUK
c66346_g1_i1	1	c66346_g1_i1	0	KO_EUK
c66346_g2_i1	1	c66346_g2_i1	0	KO_EUK
c66352_g1_i1	1	c66352_g1_i1	0	KO_EUK
c66358_g1_i1	1	c66358_g1_i1	0	KO_EUK
c66365_g1_i1	1	c66365_g1_i1	0	KO_EUK
c66367_g1_i1	1	c66367_g1_i1	0	KO_EUK
c66369_g1_i1	1	c66369_g1_i1	0	KO_EUK
c66380_g1_i1	1	c66380_g1_i1	0	KO_EUK
c66381_g1_i1	1	c66381_g1_i1	0	KO_EUK
c66388_g1_i1	1	c66388_g1_i1	0	KO_EUK
c66389_g1_i1	1	c66389_g1_i1	0	KO_EUK
c66403_g1_i1	1	c66403_g1_i1	0	KO_EUK
c66404_g1_i1	1	c66404_g1_i1	0	KO_EUK
c66407_g1_i1	1	c66407_g1_i1	0	KO_EUK
c66419_g1_i1	1	c66419_g1_i1	0	KO_EUK
c66419_g2_i1	1	c66419_g2_i1	0	KO_EUK
c66420_g1_i1	1	c66420_g1_i1	0	KO_EUK
c66425_g1_i1	1	c66425_g1_i1	0	KO_EUK
c66425_g2_i1	1	c66425_g2_i1	0	KO_EUK
c66431_g1_i1	1	c66431_g1_i1	0	KO_EUK
c66435_g1_i1	1	c66435_g1_i1	0	KO_EUK
c66445_g1_i1	1	c66445_g1_i1	0	KO_EUK
c66467_g1_i1	1	c66467_g1_i1	0	KO_EUK
c66477_g1_i1	1	c66477_g1_i1	0	KO_EUK
c66481_g1_i1	1	c66481_g1_i1	0	KO_EUK
c66483_g1_i1	1	c66483_g1_i1	0	KO_EUK
c66486_g1_i1	1	c66486_g1_i1	0	KO_EUK
c66488_g1_i1	1	c66488_g1_i1	0	KO_EUK
c66492_g1_i1	1	c66492_g1_i1	0	KO_EUK
c66502_g1_i1	1	c66502_g1_i1	0	KO_EUK
c66507_g1_i1	1	c66507_g1_i1	0	KO_EUK
c66511_g1_i1	1	c66511_g1_i1	0	KO_EUK
c66512_g1_i1	1	c66512_g1_i1	0	KO_EUK
c66515_g1_i1	1	c66515_g1_i1	0	KO_EUK
c66519_g1_i1	1	c66519_g1_i1	0	KO_EUK
c66520_g1_i1	1	c66520_g1_i1	0	KO_EUK
c66523_g1_i1	1	c66523_g1_i1	0	KO_EUK
c66528_g1_i1	1	c66528_g1_i1	0	KO_EUK
c66533_g1_i1	1	c66533_g1_i1	0	KO_EUK
c66537_g1_i1	1	c66537_g1_i1	0	KO_EUK
c66548_g1_i1	1	c66548_g1_i1	0	KO_EUK
c66552_g1_i1	1	c66552_g1_i1	0	KO_EUK
c66554_g1_i1	1	c66554_g1_i1	0	KO_EUK
c66560_g1_i1	1	c66560_g1_i1	0	KO_EUK
c66563_g1_i1	1	c66563_g1_i1	0	KO_EUK
c66579_g1_i1	1	c66579_g1_i1	0	KO_EUK
c66579_g2_i1	1	c66579_g2_i1	0	KO_EUK
c66581_g1_i1	1	c66581_g1_i1	0	KO_EUK
c66590_g1_i1	1	c66590_g1_i1	0	KO_EUK
c66590_g2_i1	1	c66590_g2_i1	0	KO_EUK
c66591_g1_i1	1	c66591_g1_i1	0	KO_EUK
c66597_g1_i1	1	c66597_g1_i1	0	KO_EUK
c66598_g1_i1	1	c66598_g1_i1	0	KO_EUK
c6659_g1_i1	1	c6659_g1_i1	0	KO_EUK
c665_g1_i1	1	c665_g1_i1	0	KO_EUK
c66604_g1_i1	1	c66604_g1_i1	0	KO_EUK
c66605_g1_i1	1	c66605_g1_i1	0	KO_EUK
c66611_g1_i1	1	c66611_g1_i1	0	KO_EUK
c66615_g1_i1	1	c66615_g1_i1	0	KO_EUK
c66617_g1_i1	1	c66617_g1_i1	0	KO_EUK
c66620_g1_i1	1	c66620_g1_i1	0	KO_EUK
c66622_g1_i1	1	c66622_g1_i1	0	KO_EUK
c66623_g1_i1	1	c66623_g1_i1	0	KO_EUK
c66628_g1_i1	1	c66628_g1_i1	0	KO_EUK
c66646_g1_i1	1	c66646_g1_i1	0	KO_EUK
c66647_g1_i1	1	c66647_g1_i1	0	KO_EUK
c66649_g1_i1	1	c66649_g1_i1	0	KO_EUK
c6664_g1_i1	1	c6664_g1_i1	0	KO_EUK
c66651_g1_i1	1	c66651_g1_i1	0	KO_EUK
c66658_g1_i1	1	c66658_g1_i1	0	KO_EUK
c66668_g1_i1	1	c66668_g1_i1	0	KO_EUK
c66668_g2_i1	1	c66668_g2_i1	0	KO_EUK
c66670_g1_i1	1	c66670_g1_i1	0	KO_EUK
c66672_g1_i1	1	c66672_g1_i1	0	KO_EUK
c66675_g1_i1	1	c66675_g1_i1	0	KO_EUK
c66675_g2_i1	1	c66675_g2_i1	0	KO_EUK
c66678_g1_i1	1	c66678_g1_i1	0	KO_EUK
c66687_g1_i1	1	c66687_g1_i1	0	KO_EUK
c66692_g1_i1	1	c66692_g1_i1	0	KO_EUK
c66693_g1_i1	1	c66693_g1_i1	0	KO_EUK
c66694_g1_i1	1	c66694_g1_i1	0	KO_EUK
c66696_g1_i1	1	c66696_g1_i1	0	KO_EUK
c66704_g1_i1	1	c66704_g1_i1	0	KO_EUK
c66713_g1_i1	1	c66713_g1_i1	0	KO_EUK
c66716_g1_i1	1	c66716_g1_i1	0	KO_EUK
c66724_g1_i1	1	c66724_g1_i1	0	KO_EUK
c66726_g1_i1	1	c66726_g1_i1	0	KO_EUK
c66728_g1_i1	1	c66728_g1_i1	0	KO_EUK
c66734_g1_i1	1	c66734_g1_i1	0	KO_EUK
c6673_g1_i1	1	c6673_g1_i1	0	KO_EUK
c66749_g1_i1	1	c66749_g1_i1	0	KO_EUK
c66757_g1_i1	1	c66757_g1_i1	0	KO_EUK
c66762_g1_i1	1	c66762_g1_i1	0	KO_EUK
c66764_g1_i1	1	c66764_g1_i1	0	KO_EUK
c66772_g1_i1	1	c66772_g1_i1	0	KO_EUK
c66782_g1_i1	1	c66782_g1_i1	1	KO_EUK
c66786_g1_i1	1	c66786_g1_i1	1	KO_EUK
c667_g1_i1	1	c667_g1_i1	0	KO_EUK
c66808_g1_i1	1	c66808_g1_i1	0	KO_EUK
c66809_g1_i1	1	c66809_g1_i1	1	KO_EUK
c66809_g2_i1	1	c66809_g2_i1	0	KO_EUK
c66823_g1_i1	1	c66823_g1_i1	0	KO_EUK
c66825_g1_i1	1	c66825_g1_i1	0	KO_EUK
c66834_g1_i1	1	c66834_g1_i1	0	KO_EUK
c66839_g1_i1	1	c66839_g1_i1	0	KO_EUK
c66840_g1_i1	1	c66840_g1_i1	0	KO_EUK
c66843_g1_i1	1	c66843_g1_i1	0	KO_EUK
c66850_g1_i1	1	c66850_g1_i1	0	KO_EUK
c66854_g1_i1	1	c66854_g1_i1	0	KO_EUK
c66854_g2_i1	1	c66854_g2_i1	0	KO_EUK
c66856_g1_i1	1	c66856_g1_i1	0	KO_EUK
c66861_g1_i1	1	c66861_g1_i1	0	KO_EUK
c66865_g1_i1	1	c66865_g1_i1	0	KO_EUK
c66868_g1_i1	1	c66868_g1_i1	0	KO_EUK
c66870_g1_i1	1	c66870_g1_i1	0	KO_EUK
c66871_g1_i1	1	c66871_g1_i1	0	KO_EUK
c66872_g1_i1	1	c66872_g1_i1	0	KO_EUK
c66876_g1_i2	1	c66876_g1_i2	0	KO_EUK
c66884_g1_i1	1	c66884_g1_i1	0	KO_EUK
c66886_g1_i1	1	c66886_g1_i1	0	KO_EUK
c66890_g1_i1	1	c66890_g1_i1	0	KO_EUK
c66893_g1_i1	1	c66893_g1_i1	0	KO_EUK
c66896_g1_i1	1	c66896_g1_i1	0	KO_EUK
c668_g1_i1	1	c668_g1_i1	0	KO_EUK
c66907_g1_i1	1	c66907_g1_i1	0	KO_EUK
c66908_g1_i1	1	c66908_g1_i1	0	KO_EUK
c66911_g1_i1	1	c66911_g1_i1	0	KO_EUK
c66912_g1_i1	1	c66912_g1_i1	0	KO_EUK
c66914_g1_i1	1	c66914_g1_i1	0	KO_EUK
c6691_g1_i1	1	c6691_g1_i1	0	KO_EUK
c66926_g1_i1	1	c66926_g1_i1	0	KO_EUK
c66928_g1_i1	1	c66928_g1_i1	0	KO_EUK
c66929_g1_i1	1	c66929_g1_i1	0	KO_EUK
c6692_g1_i1	1	c6692_g1_i1	0	KO_EUK
c66933_g1_i1	1	c66933_g1_i1	0	KO_EUK
c66935_g1_i1	1	c66935_g1_i1	0	KO_EUK
c66935_g2_i1	1	c66935_g2_i1	0	KO_EUK
c66936_g1_i1	1	c66936_g1_i1	0	KO_EUK
c66936_g2_i1	1	c66936_g2_i1	0	KO_EUK
c66937_g1_i1	1	c66937_g1_i1	0	KO_EUK
c66939_g1_i1	1	c66939_g1_i1	0	KO_EUK
c66939_g2_i1	1	c66939_g2_i1	0	KO_EUK
c66941_g1_i1	1	c66941_g1_i1	0	KO_EUK
c66946_g1_i1	1	c66946_g1_i1	0	KO_EUK
c66949_g1_i1	1	c66949_g1_i1	0	KO_EUK
c66956_g1_i1	1	c66956_g1_i1	0	KO_EUK
c66959_g1_i1	1	c66959_g1_i1	0	KO_EUK
c66970_g1_i1	1	c66970_g1_i1	0	KO_EUK
c66981_g1_i1	1	c66981_g1_i1	0	KO_EUK
c67000_g1_i1	1	c67000_g1_i1	0	KO_EUK
c67005_g1_i1	1	c67005_g1_i1	0	KO_EUK
c67008_g1_i1	1	c67008_g1_i1	0	KO_EUK
c67010_g1_i1	1	c67010_g1_i1	0	KO_EUK
c67011_g1_i1	1	c67011_g1_i1	0	KO_EUK
c67012_g1_i1	1	c67012_g1_i1	0	KO_EUK
c67015_g1_i1	1	c67015_g1_i1	0	KO_EUK
c67017_g1_i1	1	c67017_g1_i1	0	KO_EUK
c67022_g1_i1	1	c67022_g1_i1	0	KO_EUK
c67023_g1_i1	1	c67023_g1_i1	0	KO_EUK
c67026_g1_i1	1	c67026_g1_i1	0	KO_EUK
c67030_g1_i1	1	c67030_g1_i1	0	KO_EUK
c67030_g2_i1	1	c67030_g2_i1	0	KO_EUK
c67037_g1_i1	1	c67037_g1_i1	0	KO_EUK
c67037_g2_i1	1	c67037_g2_i1	0	KO_EUK
c6703_g1_i1	1	c6703_g1_i1	0	KO_EUK
c67040_g1_i1	1	c67040_g1_i1	0	KO_EUK
c67047_g1_i1	1	c67047_g1_i1	0	KO_EUK
c67050_g1_i1	1	c67050_g1_i1	0	KO_EUK
c67051_g1_i1	1	c67051_g1_i1	0	KO_EUK
c67053_g1_i1	1	c67053_g1_i1	0	KO_EUK
c67053_g2_i1	1	c67053_g2_i1	0	KO_EUK
c67054_g1_i1	1	c67054_g1_i1	0	KO_EUK
c67056_g1_i1	1	c67056_g1_i1	0	KO_EUK
c67062_g1_i1	1	c67062_g1_i1	0	KO_EUK
c67077_g1_i1	1	c67077_g1_i1	0	KO_EUK
c67087_g1_i1	1	c67087_g1_i1	0	KO_EUK
c67092_g1_i1	1	c67092_g1_i1	0	KO_EUK
c67095_g1_i1	1	c67095_g1_i1	0	KO_EUK
c67096_g1_i1	1	c67096_g1_i1	0	KO_EUK
c67099_g1_i1	1	c67099_g1_i1	0	KO_EUK
c67105_g1_i1	1	c67105_g1_i1	0	KO_EUK
c67109_g1_i1	1	c67109_g1_i1	0	KO_EUK
c6710_g1_i1	1	c6710_g1_i1	0	KO_EUK
c67111_g1_i1	1	c67111_g1_i1	0	KO_EUK
c67115_g1_i1	1	c67115_g1_i1	0	KO_EUK
c67117_g1_i1	1	c67117_g1_i1	0	KO_EUK
c67123_g1_i1	1	c67123_g1_i1	0	KO_EUK
c67125_g1_i1	1	c67125_g1_i1	0	KO_EUK
c67130_g1_i1	1	c67130_g1_i1	0	KO_EUK
c67134_g1_i1	1	c67134_g1_i1	0	KO_EUK
c67141_g1_i1	1	c67141_g1_i1	0	KO_EUK
c67145_g1_i1	1	c67145_g1_i1	0	KO_EUK
c67146_g1_i1	1	c67146_g1_i1	0	KO_EUK
c6714_g1_i1	1	c6714_g1_i1	0	KO_EUK
c67153_g1_i1	1	c67153_g1_i1	0	KO_EUK
c67155_g1_i1	1	c67155_g1_i1	0	KO_EUK
c67155_g2_i1	1	c67155_g2_i1	0	KO_EUK
c67160_g1_i1	1	c67160_g1_i1	0	KO_EUK
c67163_g1_i1	1	c67163_g1_i1	0	KO_EUK
c67166_g1_i1	1	c67166_g1_i1	0	KO_EUK
c67168_g1_i1	1	c67168_g1_i1	0	KO_EUK
c67169_g1_i1	1	c67169_g1_i1	0	KO_EUK
c67178_g1_i1	1	c67178_g1_i1	0	KO_EUK
c67179_g1_i1	1	c67179_g1_i1	0	KO_EUK
c67188_g1_i1	1	c67188_g1_i1	0	KO_EUK
c67191_g1_i1	1	c67191_g1_i1	0	KO_EUK
c67192_g1_i1	1	c67192_g1_i1	0	KO_EUK
c67193_g1_i1	1	c67193_g1_i1	0	KO_EUK
c67195_g1_i1	1	c67195_g1_i1	0	KO_EUK
c67207_g1_i1	1	c67207_g1_i1	0	KO_EUK
c67208_g1_i1	1	c67208_g1_i1	0	KO_EUK
c67214_g1_i1	1	c67214_g1_i1	0	KO_EUK
c67224_g1_i1	1	c67224_g1_i1	0	KO_EUK
c67230_g1_i1	1	c67230_g1_i1	0	KO_EUK
c67231_g1_i1	1	c67231_g1_i1	0	KO_EUK
c67241_g1_i1	1	c67241_g1_i1	0	KO_EUK
c67245_g1_i1	1	c67245_g1_i1	0	KO_EUK
c67261_g1_i1	1	c67261_g1_i1	0	KO_EUK
c67266_g1_i1	1	c67266_g1_i1	0	KO_EUK
c67270_g1_i1	1	c67270_g1_i1	0	KO_EUK
c67277_g1_i1	1	c67277_g1_i1	0	KO_EUK
c67291_g1_i1	1	c67291_g1_i1	0	KO_EUK
c67295_g1_i1	1	c67295_g1_i1	0	KO_EUK
c67298_g1_i1	1	c67298_g1_i1	0	KO_EUK
c67309_g1_i1	1	c67309_g1_i1	0	KO_EUK
c6730_g1_i1	1	c6730_g1_i1	0	KO_EUK
c67311_g1_i1	1	c67311_g1_i1	0	KO_EUK
c67314_g1_i2	1	c67314_g1_i2	0	KO_EUK
c67324_g1_i1	1	c67324_g1_i1	0	KO_EUK
c67338_g1_i1	1	c67338_g1_i1	0	KO_EUK
c67343_g1_i1	1	c67343_g1_i1	0	KO_EUK
c67351_g1_i1	1	c67351_g1_i1	0	KO_EUK
c67353_g1_i1	1	c67353_g1_i1	0	KO_EUK
c67361_g1_i1	1	c67361_g1_i1	0	KO_EUK
c67365_g1_i1	1	c67365_g1_i1	0	KO_EUK
c6736_g1_i1	1	c6736_g1_i1	0	KO_EUK
c67373_g1_i1	1	c67373_g1_i1	0	KO_EUK
c67375_g1_i1	1	c67375_g1_i1	0	KO_EUK
c67381_g1_i1	1	c67381_g1_i1	0	KO_EUK
c67382_g1_i1	1	c67382_g1_i1	0	KO_EUK
c67382_g2_i1	1	c67382_g2_i1	0	KO_EUK
c67387_g1_i1	1	c67387_g1_i1	0	KO_EUK
c67389_g1_i1	1	c67389_g1_i1	0	KO_EUK
c67395_g1_i1	1	c67395_g1_i1	0	KO_EUK
c67400_g1_i1	1	c67400_g1_i1	0	KO_EUK
c67407_g1_i1	1	c67407_g1_i1	0	KO_EUK
c67407_g2_i1	1	c67407_g2_i1	0	KO_EUK
c67409_g1_i1	1	c67409_g1_i1	0	KO_EUK
c6740_g1_i1	1	c6740_g1_i1	0	KO_EUK
c67410_g1_i1	1	c67410_g1_i1	0	KO_EUK
c67411_g1_i1	1	c67411_g1_i1	0	KO_EUK
c67419_g1_i1	1	c67419_g1_i1	0	KO_EUK
c6741_g1_i1	1	c6741_g1_i1	0	KO_EUK
c67420_g1_i1	1	c67420_g1_i1	0	KO_EUK
c67422_g1_i1	1	c67422_g1_i1	0	KO_EUK
c67425_g1_i1	1	c67425_g1_i1	0	KO_EUK
c67428_g1_i1	1	c67428_g1_i1	0	KO_EUK
c67430_g1_i1	1	c67430_g1_i1	0	KO_EUK
c67434_g1_i1	1	c67434_g1_i1	0	KO_EUK
c67441_g1_i1	1	c67441_g1_i1	0	KO_EUK
c67443_g1_i1	1	c67443_g1_i1	1	KO_EUK
c67447_g1_i1	1	c67447_g1_i1	0	KO_EUK
c67456_g1_i1	1	c67456_g1_i1	0	KO_EUK
c67458_g1_i1	1	c67458_g1_i1	0	KO_EUK
c67462_g1_i1	1	c67462_g1_i1	0	KO_EUK
c67470_g1_i1	1	c67470_g1_i1	0	KO_EUK
c67475_g1_i1	1	c67475_g1_i1	0	KO_EUK
c67476_g1_i1	1	c67476_g1_i1	0	KO_EUK
c67478_g1_i1	1	c67478_g1_i1	0	KO_EUK
c67483_g1_i1	1	c67483_g1_i1	0	KO_EUK
c67498_g1_i1	1	c67498_g1_i1	0	KO_EUK
c67499_g1_i1	1	c67499_g1_i1	0	KO_EUK
c67504_g1_i1	1	c67504_g1_i1	0	KO_EUK
c67518_g1_i1	1	c67518_g1_i1	0	KO_EUK
c67521_g1_i1	1	c67521_g1_i1	0	KO_EUK
c67526_g1_i1	1	c67526_g1_i1	0	KO_EUK
c67527_g1_i1	1	c67527_g1_i1	0	KO_EUK
c67535_g1_i1	1	c67535_g1_i1	0	KO_EUK
c6753_g1_i1	1	c6753_g1_i1	0	KO_EUK
c67540_g1_i1	1	c67540_g1_i1	0	KO_EUK
c67544_g1_i1	1	c67544_g1_i1	0	KO_EUK
c6754_g1_i1	1	c6754_g1_i1	0	KO_EUK
c67556_g1_i1	1	c67556_g1_i1	1	KO_EUK
c67560_g1_i1	1	c67560_g1_i1	0	KO_EUK
c67561_g1_i1	1	c67561_g1_i1	0	KO_EUK
c67561_g2_i1	1	c67561_g2_i1	0	KO_EUK
c67562_g1_i1	1	c67562_g1_i1	0	KO_EUK
c67563_g1_i1	1	c67563_g1_i1	0	KO_EUK
c67567_g1_i1	1	c67567_g1_i1	0	KO_EUK
c67568_g1_i1	1	c67568_g1_i1	0	KO_EUK
c67568_g2_i1	1	c67568_g2_i1	0	KO_EUK
c67570_g1_i1	1	c67570_g1_i1	0	KO_EUK
c67573_g1_i1	1	c67573_g1_i1	0	KO_EUK
c67574_g1_i1	1	c67574_g1_i1	0	KO_EUK
c67576_g1_i1	1	c67576_g1_i1	0	KO_EUK
c67584_g1_i1	1	c67584_g1_i1	0	KO_EUK
c67585_g1_i1	1	c67585_g1_i1	0	KO_EUK
c67585_g2_i1	1	c67585_g2_i1	0	KO_EUK
c67587_g1_i1	1	c67587_g1_i1	0	KO_EUK
c67590_g1_i1	1	c67590_g1_i1	0	KO_EUK
c67599_g1_i1	1	c67599_g1_i1	0	KO_EUK
c67601_g1_i1	1	c67601_g1_i1	0	KO_EUK
c67602_g1_i1	1	c67602_g1_i1	0	KO_EUK
c67603_g1_i1	1	c67603_g1_i1	0	KO_EUK
c67605_g1_i1	1	c67605_g1_i1	0	KO_EUK
c67616_g1_i1	1	c67616_g1_i1	0	KO_EUK
c67619_g1_i1	1	c67619_g1_i1	0	KO_EUK
c67621_g1_i1	1	c67621_g1_i1	0	KO_EUK
c67622_g1_i1	1	c67622_g1_i1	0	KO_EUK
c67622_g2_i1	1	c67622_g2_i1	0	KO_EUK
c67626_g1_i1	1	c67626_g1_i1	0	KO_EUK
c67627_g1_i1	1	c67627_g1_i1	0	KO_EUK
c67628_g1_i1	1	c67628_g1_i1	0	KO_EUK
c67629_g1_i1	1	c67629_g1_i1	0	KO_EUK
c67632_g1_i1	1	c67632_g1_i1	0	KO_EUK
c67636_g1_i1	1	c67636_g1_i1	0	KO_EUK
c67639_g1_i1	1	c67639_g1_i1	0	KO_EUK
c67644_g1_i1	1	c67644_g1_i1	0	KO_EUK
c67644_g2_i1	1	c67644_g2_i1	0	KO_EUK
c67653_g1_i1	1	c67653_g1_i1	0	KO_EUK
c67657_g1_i1	1	c67657_g1_i1	0	KO_EUK
c6765_g1_i1	1	c6765_g1_i1	0	KO_EUK
c67665_g1_i1	1	c67665_g1_i1	0	KO_EUK
c67666_g1_i1	1	c67666_g1_i1	0	KO_EUK
c67666_g2_i1	1	c67666_g2_i1	0	KO_EUK
c6766_g1_i1	1	c6766_g1_i1	0	KO_EUK
c67670_g1_i1	1	c67670_g1_i1	0	KO_EUK
c67677_g1_i1	1	c67677_g1_i1	0	KO_EUK
c67678_g1_i1	1	c67678_g1_i1	0	KO_EUK
c67683_g1_i1	1	c67683_g1_i1	0	KO_EUK
c67684_g1_i1	1	c67684_g1_i1	0	KO_EUK
c6768_g1_i1	1	c6768_g1_i1	0	KO_EUK
c67690_g1_i1	1	c67690_g1_i1	0	KO_EUK
c67694_g1_i1	1	c67694_g1_i1	0	KO_EUK
c67696_g1_i1	1	c67696_g1_i1	0	KO_EUK
c67711_g1_i1	1	c67711_g1_i1	0	KO_EUK
c67713_g1_i1	1	c67713_g1_i1	0	KO_EUK
c67715_g1_i1	1	c67715_g1_i1	0	KO_EUK
c67716_g1_i1	1	c67716_g1_i1	0	KO_EUK
c67724_g1_i1	1	c67724_g1_i1	0	KO_EUK
c67725_g1_i1	1	c67725_g1_i1	0	KO_EUK
c67725_g2_i1	1	c67725_g2_i1	0	KO_EUK
c67731_g1_i1	1	c67731_g1_i1	0	KO_EUK
c67731_g2_i1	1	c67731_g2_i1	0	KO_EUK
c67733_g1_i1	1	c67733_g1_i1	0	KO_EUK
c67736_g1_i1	1	c67736_g1_i1	0	KO_EUK
c67738_g1_i1	1	c67738_g1_i1	0	KO_EUK
c67739_g1_i1	1	c67739_g1_i1	0	KO_EUK
c67745_g1_i1	1	c67745_g1_i1	0	KO_EUK
c67748_g1_i1	1	c67748_g1_i1	0	KO_EUK
c67751_g1_i1	1	c67751_g1_i1	0	KO_EUK
c67754_g1_i1	1	c67754_g1_i1	0	KO_EUK
c67759_g1_i1	1	c67759_g1_i1	0	KO_EUK
c67761_g1_i1	1	c67761_g1_i1	0	KO_EUK
c67764_g1_i1	1	c67764_g1_i1	0	KO_EUK
c67778_g1_i1	1	c67778_g1_i1	0	KO_EUK
c67803_g1_i1	1	c67803_g1_i1	0	KO_EUK
c67811_g1_i1	1	c67811_g1_i1	0	KO_EUK
c67822_g1_i1	1	c67822_g1_i1	0	KO_EUK
c67822_g2_i1	1	c67822_g2_i1	0	KO_EUK
c67823_g1_i1	1	c67823_g1_i1	0	KO_EUK
c67826_g1_i1	1	c67826_g1_i1	0	KO_EUK
c67828_g1_i1	1	c67828_g1_i1	0	KO_EUK
c67832_g1_i1	1	c67832_g1_i1	0	KO_EUK
c67836_g1_i1	1	c67836_g1_i1	0	KO_EUK
c67845_g1_i1	1	c67845_g1_i1	0	KO_EUK
c67849_g1_i1	1	c67849_g1_i1	0	KO_EUK
c67850_g1_i1	1	c67850_g1_i1	0	KO_EUK
c67856_g1_i1	1	c67856_g1_i1	0	KO_EUK
c67859_g1_i1	1	c67859_g1_i1	0	KO_EUK
c67865_g1_i1	1	c67865_g1_i1	0	KO_EUK
c6786_g1_i1	1	c6786_g1_i1	0	KO_EUK
c67873_g1_i1	1	c67873_g1_i1	0	KO_EUK
c67878_g1_i1	1	c67878_g1_i1	0	KO_EUK
c67878_g2_i1	1	c67878_g2_i1	0	KO_EUK
c67882_g1_i1	1	c67882_g1_i1	1	KO_EUK
c67886_g1_i1	1	c67886_g1_i1	0	KO_EUK
c67901_g1_i1	1	c67901_g1_i1	0	KO_EUK
c67903_g1_i1	1	c67903_g1_i1	0	KO_EUK
c67908_g1_i1	1	c67908_g1_i1	0	KO_EUK
c67912_g1_i1	1	c67912_g1_i1	0	KO_EUK
c67929_g1_i1	1	c67929_g1_i1	0	KO_EUK
c6793_g1_i1	1	c6793_g1_i1	0	KO_EUK
c67945_g1_i1	1	c67945_g1_i1	0	KO_EUK
c67947_g1_i1	1	c67947_g1_i1	0	KO_EUK
c67955_g1_i1	1	c67955_g1_i1	0	KO_EUK
c67983_g1_i1	1	c67983_g1_i1	0	KO_EUK
c67985_g1_i1	1	c67985_g1_i1	0	KO_EUK
c67985_g2_i1	1	c67985_g2_i1	0	KO_EUK
c67988_g1_i1	1	c67988_g1_i1	0	KO_EUK
c67992_g1_i1	1	c67992_g1_i1	0	KO_EUK
c67992_g2_i1	1	c67992_g2_i1	0	KO_EUK
c68001_g1_i1	1	c68001_g1_i1	0	KO_EUK
c68006_g1_i1	1	c68006_g1_i1	0	KO_EUK
c68009_g1_i1	1	c68009_g1_i1	0	KO_EUK
c68015_g1_i1	1	c68015_g1_i1	0	KO_EUK
c68023_g1_i1	1	c68023_g1_i1	1	KO_EUK
c68026_g1_i1	1	c68026_g1_i1	0	KO_EUK
c68031_g1_i1	1	c68031_g1_i1	0	KO_EUK
c68036_g1_i1	1	c68036_g1_i1	0	KO_EUK
c68037_g1_i1	1	c68037_g1_i1	0	KO_EUK
c68039_g1_i1	1	c68039_g1_i1	0	KO_EUK
c68042_g1_i1	1	c68042_g1_i1	0	KO_EUK
c68042_g2_i1	1	c68042_g2_i1	0	KO_EUK
c68051_g1_i1	1	c68051_g1_i1	0	KO_EUK
c68055_g1_i1	1	c68055_g1_i1	0	KO_EUK
c68057_g1_i1	1	c68057_g1_i1	0	KO_EUK
c68064_g1_i1	1	c68064_g1_i1	0	KO_EUK
c68065_g1_i1	1	c68065_g1_i1	0	KO_EUK
c68067_g1_i1	1	c68067_g1_i1	0	KO_EUK
c68068_g1_i1	1	c68068_g1_i1	0	KO_EUK
c68070_g1_i1	1	c68070_g1_i1	0	KO_EUK
c68070_g2_i1	1	c68070_g2_i1	0	KO_EUK
c68072_g1_i1	1	c68072_g1_i1	0	KO_EUK
c68074_g1_i1	1	c68074_g1_i1	0	KO_EUK
c68079_g1_i1	1	c68079_g1_i1	0	KO_EUK
c68087_g1_i1	1	c68087_g1_i1	0	KO_EUK
c68090_g1_i1	1	c68090_g1_i1	1	KO_EUK
c68093_g1_i1	1	c68093_g1_i1	0	KO_EUK
